,value
181610,4.81
181611,4.805
181612,4.81
181613,4.815
181614,4.805
181615,4.8
181616,4.805
181617,4.815
181618,4.805
181619,4.785
181620,4.79
181621,4.8
181622,4.795
181623,4.78
181624,4.79
181625,4.795
181626,4.775
181627,4.77
181628,4.77
181629,4.785
181630,4.785
181631,4.78
181632,4.775
181633,4.785
181634,4.785
181635,4.775
181636,4.765
181637,4.775
181638,4.775
181639,4.77
181640,4.765
181641,4.785
181642,4.775
181643,4.775
181644,4.765
181645,4.775
181646,4.77
181647,4.79
181648,4.77
181649,4.78
181650,4.785
181651,4.785
181652,4.76
181653,4.775
181654,4.78
181655,4.785
181656,4.77
181657,4.765
181658,4.785
181659,4.785
181660,4.77
181661,4.77
181662,4.78
181663,4.78
181664,4.78
181665,4.775
181666,4.79
181667,4.795
181668,4.79
181669,4.78
181670,4.79
181671,4.8
181672,4.8
181673,4.795
181674,4.805
181675,4.815
181676,4.83
181677,4.85
181678,4.94
181679,5.135
181680,5.61
181681,5.87
181682,5.555
181683,5.26
181684,5.21
181685,5.23
181686,5.225
181687,5.225
181688,5.235
181689,5.24
181690,5.225
181691,5.19
181692,5.21
181693,5.195
181694,5.145
181695,5.11
181696,5.055
181697,4.965
181698,4.865
181699,4.79
181700,4.765
181701,4.57
181702,4.54
181703,4.595
181704,4.66
181705,4.69
181706,4.68
181707,4.665
181708,4.675
181709,4.7
181710,4.735
181711,4.775
181712,4.795
181713,4.775
181714,4.75
181715,4.72
181716,4.72
181717,4.735
181718,4.73
181719,4.73
181720,4.74
181721,4.755
181722,4.745
181723,4.735
181724,4.745
181725,4.75
181726,4.745
181727,4.73
181728,4.72
181729,4.74
181730,4.745
181731,4.73
181732,4.735
181733,4.74
181734,4.74
181735,4.725
181736,4.73
181737,4.73
181738,4.735
181739,4.73
181740,4.73
181741,4.745
181742,4.735
181743,4.74
181744,4.73
181745,4.73
181746,4.735
181747,4.76
181748,4.77
181749,4.8
181750,4.81
181751,4.825
181752,4.825
181753,4.85
181754,4.885
181755,4.885
181756,4.9
181757,4.9
181758,4.925
181759,4.93
181760,4.935
181761,4.925
181762,4.93
181763,4.94
181764,4.925
181765,4.91
181766,4.905
181767,4.91
181768,4.91
181769,4.89
181770,4.89
181771,4.9
181772,4.89
181773,4.875
181774,4.88
181775,4.875
181776,4.865
181777,4.855
181778,4.84
181779,4.84
181780,4.83
181781,4.81
181782,4.815
181783,4.82
181784,4.82
181785,4.815
181786,4.805
181787,4.82
181788,4.815
181789,4.8
181790,4.79
181791,4.81
181792,4.8
181793,4.785
181794,4.765
181795,4.785
181796,4.8
181797,4.795
181798,4.79
181799,4.79
181800,4.795
181801,4.785
181802,4.78
181803,4.79
181804,4.8
181805,4.79
181806,4.78
181807,4.77
181808,4.77
181809,4.77
181810,4.76
181811,4.76
181812,4.765
181813,4.77
181814,4.755
181815,4.75
181816,4.76
181817,4.755
181818,4.745
181819,4.745
181820,4.755
181821,4.75
181822,4.74
181823,4.735
181824,4.73
181825,4.74
181826,4.765
181827,4.75
181828,4.745
181829,4.74
181830,4.74
181831,4.74
181832,4.755
181833,4.76
181834,4.76
181835,4.755
181836,4.75
181837,4.76
181838,4.75
181839,4.74
181840,4.735
181841,4.74
181842,4.74
181843,4.745
181844,4.745
181845,4.75
181846,4.76
181847,4.745
181848,4.73
181849,4.73
181850,4.74
181851,4.775
181852,4.78
181853,4.77
181854,4.785
181855,4.78
181856,4.76
181857,4.74
181858,4.755
181859,4.765
181860,4.755
181861,4.75
181862,4.78
181863,4.795
181864,4.785
181865,4.765
181866,4.78
181867,4.8
181868,4.79
181869,4.785
181870,4.8
181871,4.805
181872,4.805
181873,4.805
181874,4.83
181875,4.84
181876,4.925
181877,5.1
181878,5.57
181879,5.94
181880,5.68
181881,5.3
181882,5.22
181883,5.255
181884,5.255
181885,5.225
181886,5.23
181887,5.255
181888,5.265
181889,5.24
181890,5.205
181891,5.215
181892,5.195
181893,5.14
181894,5.09
181895,5.015
181896,4.92
181897,4.83
181898,4.72
181899,4.59
181900,4.545
181901,4.495
181902,4.55
181903,4.6
181904,4.63
181905,4.625
181906,4.61
181907,4.615
181908,4.68
181909,4.72
181910,4.76
181911,4.76
181912,4.755
181913,4.74
181914,4.725
181915,4.72
181916,4.74
181917,4.77
181918,4.78
181919,4.775
181920,4.775
181921,4.785
181922,4.78
181923,4.765
181924,4.775
181925,4.775
181926,4.78
181927,4.78
181928,4.79
181929,4.805
181930,4.78
181931,4.775
181932,4.78
181933,4.795
181934,4.805
181935,4.785
181936,4.795
181937,4.81
181938,4.815
181939,4.805
181940,4.78
181941,4.8
181942,4.825
181943,4.835
181944,4.82
181945,4.83
181946,4.845
181947,4.865
181948,4.865
181949,4.88
181950,4.89
181951,4.92
181952,4.935
181953,4.94
181954,4.965
181955,4.965
181956,4.965
181957,4.97
181958,5.005
181959,5.05
181960,5.08
181961,5.075
181962,5.08
181963,5.06
181964,5.045
181965,5.025
181966,5.02
181967,5.02
181968,5.015
181969,5.005
181970,5.005
181971,4.99
181972,4.965
181973,4.955
181974,4.975
181975,4.985
181976,4.98
181977,4.93
181978,4.92
181979,4.925
181980,4.94
181981,4.91
181982,4.905
181983,4.915
181984,4.92
181985,4.91
181986,4.88
181987,4.86
181988,4.87
181989,4.865
181990,4.85
181991,4.885
181992,4.905
181993,4.9
181994,4.89
181995,4.885
181996,4.875
181997,4.875
181998,4.875
181999,4.875
182000,4.88
182001,4.865
182002,4.855
182003,4.84
182004,4.855
182005,4.88
182006,4.89
182007,4.88
182008,4.87
182009,4.845
182010,4.84
182011,4.835
182012,4.86
182013,4.86
182014,4.86
182015,4.85
182016,4.865
182017,4.855
182018,4.84
182019,4.825
182020,4.825
182021,4.85
182022,4.855
182023,4.85
182024,4.84
182025,4.845
182026,4.84
182027,4.825
182028,4.83
182029,4.84
182030,4.84
182031,4.825
182032,4.82
182033,4.84
182034,4.835
182035,4.83
182036,4.835
182037,4.84
182038,4.845
182039,4.83
182040,4.83
182041,4.84
182042,4.85
182043,4.84
182044,4.82
182045,4.835
182046,4.84
182047,4.825
182048,4.82
182049,4.82
182050,4.825
182051,4.835
182052,4.82
182053,4.815
182054,4.845
182055,4.845
182056,4.83
182057,4.835
182058,4.84
182059,4.85
182060,4.83
182061,4.83
182062,4.83
182063,4.845
182064,4.835
182065,4.825
182066,4.84
182067,4.845
182068,4.855
182069,4.835
182070,4.845
182071,4.87
182072,4.865
182073,4.86
182074,4.88
182075,4.89
182076,4.95
182077,5.03
182078,5.365
182079,5.86
182080,5.87
182081,5.47
182082,5.26
182083,5.285
182084,5.305
182085,5.3
182086,5.3
182087,5.32
182088,5.33
182089,5.31
182090,5.275
182091,5.265
182092,5.27
182093,5.235
182094,5.175
182095,5.125
182096,5.05
182097,4.94
182098,4.84
182099,4.76
182100,4.73
182101,4.525
182102,4.465
182103,4.505
182104,4.575
182105,4.6
182106,4.6
182107,4.61
182108,4.63
182109,4.65
182110,4.675
182111,4.735
182112,4.785
182113,4.815
182114,4.79
182115,4.76
182116,4.775
182117,4.75
182118,4.74
182119,4.725
182120,4.755
182121,4.77
182122,4.775
182123,4.76
182124,4.755
182125,4.765
182126,4.77
182127,4.76
182128,4.755
182129,4.775
182130,4.78
182131,4.765
182132,4.76
182133,4.78
182134,4.775
182135,4.76
182136,4.755
182137,4.755
182138,4.755
182139,4.75
182140,4.73
182141,4.755
182142,4.76
182143,4.755
182144,4.735
182145,4.75
182146,4.745
182147,4.76
182148,4.755
182149,4.76
182150,4.77
182151,4.775
182152,4.77
182153,4.795
182154,4.8
182155,4.82
182156,4.825
182157,4.85
182158,4.875
182159,4.895
182160,4.905
182161,4.915
182162,4.93
182163,4.945
182164,4.95
182165,4.955
182166,4.98
182167,4.995
182168,4.995
182169,4.99
182170,4.985
182171,4.99
182172,4.985
182173,4.97
182174,4.975
182175,4.985
182176,4.985
182177,4.96
182178,4.97
182179,4.965
182180,4.955
182181,4.935
182182,4.92
182183,4.925
182184,4.92
182185,4.905
182186,4.89
182187,4.895
182188,4.89
182189,4.885
182190,4.88
182191,4.89
182192,4.89
182193,4.875
182194,4.86
182195,4.875
182196,4.885
182197,4.87
182198,4.855
182199,4.865
182200,4.87
182201,4.87
182202,4.85
182203,4.86
182204,4.87
182205,4.875
182206,4.865
182207,4.87
182208,4.865
182209,4.865
182210,4.845
182211,4.845
182212,4.85
182213,4.85
182214,4.84
182215,4.83
182216,4.855
182217,4.865
182218,4.85
182219,4.84
182220,4.85
182221,4.85
182222,4.84
182223,4.82
182224,4.83
182225,4.835
182226,4.835
182227,4.825
182228,4.815
182229,4.835
182230,4.825
182231,4.81
182232,4.81
182233,4.815
182234,4.82
182235,4.805
182236,4.795
182237,4.81
182238,4.825
182239,4.81
182240,4.795
182241,4.815
182242,4.815
182243,4.805
182244,4.79
182245,4.8
182246,4.805
182247,4.81
182248,4.805
182249,4.81
182250,4.805
182251,4.805
182252,4.79
182253,4.79
182254,4.8
182255,4.805
182256,4.79
182257,4.79
182258,4.805
182259,4.81
182260,4.8
182261,4.795
182262,4.795
182263,4.805
182264,4.805
182265,4.79
182266,4.79
182267,4.805
182268,4.8
182269,4.79
182270,4.8
182271,4.81
182272,4.805
182273,4.78
182274,4.8
182275,4.805
182276,4.81
182277,4.8
182278,4.8
182279,4.815
182280,4.81
182281,4.81
182282,4.81
182283,4.825
182284,4.83
182285,4.825
182286,4.825
182287,4.835
182288,4.84
182289,4.835
182290,4.845
182291,4.87
182292,4.905
182293,4.945
182294,5.065
182295,5.37
182296,5.84
182297,5.985
182298,5.62
182299,5.325
182300,5.27
182301,5.275
182302,5.26
182303,5.26
182304,5.265
182305,5.275
182306,5.28
182307,5.27
182308,5.25
182309,5.255
182310,5.255
182311,5.22
182312,5.195
182313,5.15
182314,5.08
182315,4.995
182316,4.92
182317,4.85
182318,4.75
182319,4.625
182320,4.585
182321,4.62
182322,4.67
182323,4.705
182324,4.735
182325,4.73
182326,4.73
182327,4.71
182328,4.72
182329,4.755
182330,4.78
182331,4.82
182332,4.84
182333,4.835
182334,4.815
182335,4.79
182336,4.78
182337,4.77
182338,4.785
182339,4.775
182340,4.785
182341,4.8
182342,4.8
182343,4.8
182344,4.78
182345,4.795
182346,4.805
182347,4.795
182348,4.79
182349,4.785
182350,4.79
182351,4.78
182352,4.77
182353,4.775
182354,4.79
182355,4.78
182356,4.77
182357,4.765
182358,4.775
182359,4.78
182360,4.77
182361,4.765
182362,4.785
182363,4.78
182364,4.76
182365,4.775
182366,4.795
182367,4.8
182368,4.8
182369,4.795
182370,4.82
182371,4.82
182372,4.82
182373,4.82
182374,4.845
182375,4.855
182376,4.865
182377,4.865
182378,4.89
182379,4.905
182380,4.91
182381,4.91
182382,4.925
182383,4.955
182384,4.965
182385,4.97
182386,4.975
182387,4.995
182388,5.01
182389,5.01
182390,5.005
182391,5.025
182392,5.03
182393,5.025
182394,5.005
182395,5.015
182396,5.015
182397,5.005
182398,4.98
182399,4.99
182400,4.995
182401,4.975
182402,4.955
182403,4.97
182404,4.96
182405,4.96
182406,4.94
182407,4.925
182408,4.94
182409,4.94
182410,4.925
182411,4.925
182412,4.935
182413,4.92
182414,4.915
182415,4.905
182416,4.915
182417,4.93
182418,4.91
182419,4.89
182420,4.91
182421,4.915
182422,4.92
182423,4.91
182424,4.93
182425,4.935
182426,4.93
182427,4.925
182428,4.93
182429,4.955
182430,4.95
182431,4.925
182432,4.92
182433,4.935
182434,4.935
182435,4.91
182436,4.905
182437,4.905
182438,4.895
182439,4.875
182440,4.85
182441,4.865
182442,4.865
182443,4.855
182444,4.83
182445,4.835
182446,4.85
182447,4.84
182448,4.83
182449,4.835
182450,4.84
182451,4.845
182452,4.835
182453,4.83
182454,4.835
182455,4.845
182456,4.825
182457,4.83
182458,4.825
182459,4.83
182460,4.815
182461,4.815
182462,4.825
182463,4.84
182464,4.845
182465,4.83
182466,4.83
182467,4.835
182468,4.825
182469,4.83
182470,4.83
182471,4.835
182472,4.845
182473,4.83
182474,4.845
182475,4.845
182476,4.835
182477,4.83
182478,4.835
182479,4.85
182480,4.85
182481,4.845
182482,4.84
182483,4.83
182484,4.835
182485,4.835
182486,4.835
182487,4.855
182488,4.855
182489,4.86
182490,4.85
182491,4.855
182492,4.86
182493,4.84
182494,4.84
182495,4.86
182496,4.87
182497,4.855
182498,4.855
182499,4.865
182500,4.87
182501,4.87
182502,4.86
182503,4.87
182504,4.88
182505,4.875
182506,4.87
182507,4.885
182508,4.92
182509,4.95
182510,5.01
182511,5.225
182512,5.73
182513,5.91
182514,5.555
182515,5.305
182516,5.285
182517,5.31
182518,5.295
182519,5.285
182520,5.29
182521,5.305
182522,5.285
182523,5.255
182524,5.245
182525,5.25
182526,5.27
182527,5.25
182528,5.235
182529,5.23
182530,5.19
182531,5.125
182532,5.06
182533,5.01
182534,4.95
182535,4.815
182536,4.71
182537,4.7
182538,4.755
182539,4.805
182540,4.805
182541,4.805
182542,4.795
182543,4.765
182544,4.75
182545,4.78
182546,4.795
182547,4.805
182548,4.815
182549,4.815
182550,4.825
182551,4.835
182552,4.8
182553,4.8
182554,4.81
182555,4.79
182556,4.795
182557,4.805
182558,4.805
182559,4.81
182560,4.805
182561,4.81
182562,4.815
182563,4.825
182564,4.815
182565,4.81
182566,4.8
182567,4.815
182568,4.805
182569,4.805
182570,4.825
182571,4.84
182572,4.845
182573,4.84
182574,4.845
182575,4.85
182576,4.83
182577,4.82
182578,4.825
182579,4.845
182580,4.855
182581,4.835
182582,4.85
182583,4.87
182584,4.865
182585,4.865
182586,4.895
182587,4.92
182588,4.925
182589,4.91
182590,4.92
182591,4.935
182592,4.95
182593,4.955
182594,4.99
182595,5.01
182596,5.025
182597,5.02
182598,4.995
182599,5.02
182600,5.035
182601,5.055
182602,5.055
182603,5.06
182604,5.065
182605,5.045
182606,5.03
182607,5.015
182608,5.035
182609,5.01
182610,4.995
182611,4.995
182612,5.015
182613,5.02
182614,4.99
182615,4.975
182616,4.985
182617,5.0
182618,4.995
182619,4.99
182620,5.01
182621,5.005
182622,4.97
182623,4.935
182624,4.945
182625,4.955
182626,4.955
182627,4.93
182628,4.94
182629,4.97
182630,4.985
182631,4.96
182632,4.94
182633,4.935
182634,4.935
182635,4.95
182636,4.965
182637,4.975
182638,4.975
182639,4.95
182640,4.925
182641,4.92
182642,4.935
182643,4.94
182644,4.94
182645,4.955
182646,4.95
182647,4.94
182648,4.925
182649,4.925
182650,4.935
182651,4.95
182652,4.92
182653,4.915
182654,4.92
182655,4.92
182656,4.915
182657,4.92
182658,4.935
182659,4.94
182660,4.93
182661,4.925
182662,4.93
182663,4.93
182664,4.91
182665,4.9
182666,4.91
182667,4.915
182668,4.91
182669,4.9
182670,4.915
182671,4.93
182672,4.94
182673,4.915
182674,4.94
182675,4.95
182676,4.965
182677,4.945
182678,4.935
182679,4.93
182680,4.955
182681,4.96
182682,4.95
182683,4.94
182684,4.925
182685,4.91
182686,4.925
182687,4.95
182688,4.935
182689,4.905
182690,4.89
182691,4.895
182692,4.89
182693,4.885
182694,4.89
182695,4.92
182696,4.925
182697,4.915
182698,4.895
182699,4.895
182700,4.9
182701,4.9
182702,4.875
182703,4.885
182704,4.905
182705,4.92
182706,4.9
182707,4.9
182708,4.92
182709,4.925
182710,4.895
182711,4.895
182712,4.92
182713,4.925
182714,4.92
182715,4.92
182716,4.945
182717,4.965
182718,4.975
182719,5.01
182720,5.115
182721,5.44
182722,5.9
182723,5.89
182724,5.51
182725,5.405
182726,5.335
182727,5.355
182728,5.38
182729,5.41
182730,5.435
182731,5.45
182732,5.48
182733,5.495
182734,5.5
182735,5.49
182736,5.51
182737,5.52
182738,5.51
182739,5.48
182740,5.43
182741,5.355
182742,5.265
182743,5.175
182744,5.05
182745,4.9
182746,4.79
182747,4.77
182748,4.79
182749,4.815
182750,4.82
182751,4.77
182752,4.75
182753,4.715
182754,4.72
182755,4.75
182756,4.765
182757,4.755
182758,4.775
182759,4.785
182760,4.78
182761,4.775
182762,4.775
182763,4.76
182764,4.745
182765,4.75
182766,4.785
182767,4.79
182768,4.78
182769,4.76
182770,4.785
182771,4.8
182772,4.785
182773,4.785
182774,4.785
182775,4.79
182776,4.78
182777,4.765
182778,4.77
182779,4.765
182780,4.755
182781,4.75
182782,4.75
182783,4.765
182784,4.76
182785,4.745
182786,4.745
182787,4.755
182788,4.755
182789,4.75
182790,4.755
182791,4.77
182792,4.785
182793,4.78
182794,4.785
182795,4.81
182796,4.835
182797,4.835
182798,4.835
182799,4.865
182800,4.875
182801,4.895
182802,4.9
182803,4.93
182804,4.955
182805,4.96
182806,4.96
182807,4.975
182808,5.0
182809,4.995
182810,4.995
182811,5.0
182812,5.01
182813,5.01
182814,5.015
182815,5.005
182816,4.995
182817,4.995
182818,4.99
182819,4.975
182820,4.98
182821,4.99
182822,4.965
182823,4.95
182824,4.95
182825,4.95
182826,4.94
182827,4.935
182828,4.935
182829,4.945
182830,4.945
182831,4.935
182832,4.935
182833,4.935
182834,4.93
182835,4.93
182836,4.925
182837,4.93
182838,4.93
182839,4.92
182840,4.93
182841,4.935
182842,4.93
182843,4.92
182844,4.91
182845,4.925
182846,4.93
182847,4.92
182848,4.91
182849,4.91
182850,4.91
182851,4.92
182852,4.91
182853,4.915
182854,4.92
182855,4.915
182856,4.905
182857,4.9
182858,4.905
182859,4.905
182860,4.895
182861,4.89
182862,4.905
182863,4.895
182864,4.885
182865,4.885
182866,4.885
182867,4.89
182868,4.88
182869,4.87
182870,4.885
182871,4.885
182872,4.875
182873,4.85
182874,4.87
182875,4.875
182876,4.87
182877,4.85
182878,4.865
182879,4.86
182880,4.865
182881,4.855
182882,4.855
182883,4.865
182884,4.86
182885,4.86
182886,4.85
182887,4.855
182888,4.86
182889,4.855
182890,4.845
182891,4.855
182892,4.85
182893,4.86
182894,4.84
182895,4.84
182896,4.86
182897,4.835
182898,4.82
182899,4.825
182900,4.83
182901,4.835
182902,4.825
182903,4.825
182904,4.83
182905,4.825
182906,4.845
182907,4.865
182908,4.875
182909,4.88
182910,4.87
182911,4.865
182912,4.89
182913,4.9
182914,4.885
182915,4.87
182916,4.9
182917,4.9
182918,4.89
182919,4.89
182920,4.89
182921,4.895
182922,4.875
182923,4.86
182924,4.885
182925,4.9
182926,4.955
182927,5.1
182928,5.53
182929,5.905
182930,5.685
182931,5.31
182932,5.225
182933,5.275
182934,5.29
182935,5.29
182936,5.29
182937,5.33
182938,5.345
182939,5.35
182940,5.365
182941,5.4
182942,5.43
182943,5.415
182944,5.37
182945,5.325
182946,5.275
182947,5.2
182948,5.09
182949,4.985
182950,4.945
182951,4.795
182952,4.795
182953,4.82
182954,4.845
182955,4.84
182956,4.795
182957,4.75
182958,4.75
182959,4.755
182960,4.79
182961,4.8
182962,4.78
182963,4.755
182964,4.73
182965,4.705
182966,4.715
182967,4.715
182968,4.71
182969,4.7
182970,4.71
182971,4.725
182972,4.73
182973,4.715
182974,4.725
182975,4.74
182976,4.74
182977,4.73
182978,4.73
182979,4.745
182980,4.745
182981,4.735
182982,4.735
182983,4.74
182984,4.745
182985,4.74
182986,4.735
182987,4.75
182988,4.755
182989,4.75
182990,4.755
182991,4.765
182992,4.78
182993,4.775
182994,4.775
182995,4.79
182996,4.805
182997,4.805
182998,4.815
182999,4.845
183000,4.855
183001,4.865
183002,4.86
183003,4.885
183004,4.905
183005,4.905
183006,4.905
183007,4.91
183008,4.93
183009,4.92
183010,4.92
183011,4.925
183012,4.935
183013,4.935
183014,4.925
183015,4.91
183016,4.915
183017,4.92
183018,4.9
183019,4.885
183020,4.89
183021,4.88
183022,4.875
183023,4.855
183024,4.87
183025,4.88
183026,4.875
183027,4.85
183028,4.855
183029,4.865
183030,4.86
183031,4.84
183032,4.835
183033,4.85
183034,4.855
183035,4.835
183036,4.83
183037,4.835
183038,4.84
183039,4.85
183040,4.835
183041,4.835
183042,4.85
183043,4.84
183044,4.83
183045,4.835
183046,4.84
183047,4.84
183048,4.825
183049,4.83
183050,4.825
183051,4.825
183052,4.82
183053,4.82
183054,4.825
183055,4.83
183056,4.81
183057,4.8
183058,4.805
183059,4.785
183060,4.78
183061,4.77
183062,4.785
183063,4.785
183064,4.79
183065,4.78
183066,4.8
183067,4.795
183068,4.79
183069,4.78
183070,4.79
183071,4.79
183072,4.775
183073,4.755
183074,4.785
183075,4.78
183076,4.79
183077,4.78
183078,4.78
183079,4.78
183080,4.77
183081,4.77
183082,4.775
183083,4.785
183084,4.79
183085,4.785
183086,4.785
183087,4.79
183088,4.775
183089,4.76
183090,4.765
183091,4.785
183092,4.785
183093,4.775
183094,4.78
183095,4.775
183096,4.79
183097,4.785
183098,4.775
183099,4.78
183100,4.785
183101,4.785
183102,4.775
183103,4.78
183104,4.78
183105,4.78
183106,4.765
183107,4.77
183108,4.79
183109,4.785
183110,4.77
183111,4.77
183112,4.785
183113,4.78
183114,4.775
183115,4.78
183116,4.8
183117,4.79
183118,4.78
183119,4.77
183120,4.78
183121,4.805
183122,4.8
183123,4.795
183124,4.81
183125,4.82
183126,4.85
183127,4.9
183128,5.155
183129,5.67
183130,5.87
183131,5.47
183132,5.18
183133,5.205
183134,5.255
183135,5.275
183136,5.27
183137,5.26
183138,5.245
183139,5.21
183140,5.19
183141,5.19
183142,5.19
183143,5.16
183144,5.11
183145,5.05
183146,4.96
183147,4.86
183148,4.765
183149,4.655
183150,4.62
183151,4.535
183152,4.585
183153,4.675
183154,4.72
183155,4.715
183156,4.685
183157,4.68
183158,4.71
183159,4.75
183160,4.775
183161,4.77
183162,4.76
183163,4.725
183164,4.685
183165,4.655
183166,4.66
183167,4.67
183168,4.67
183169,4.685
183170,4.72
183171,4.74
183172,4.72
183173,4.695
183174,4.71
183175,4.715
183176,4.715
183177,4.705
183178,4.69
183179,4.71
183180,4.72
183181,4.735
183182,4.74
183183,4.75
183184,4.73
183185,4.73
183186,4.73
183187,4.755
183188,4.745
183189,4.75
183190,4.735
183191,4.755
183192,4.76
183193,4.76
183194,4.74
183195,4.755
183196,4.765
183197,4.775
183198,4.79
183199,4.81
183200,4.815
183201,4.825
183202,4.825
183203,4.83
183204,4.86
183205,4.86
183206,4.855
183207,4.86
183208,4.9
183209,4.91
183210,4.91
183211,4.92
183212,4.94
183213,4.935
183214,4.92
183215,4.895
183216,4.915
183217,4.91
183218,4.925
183219,4.915
183220,4.92
183221,4.92
183222,4.915
183223,4.905
