,value
168839,4.975
168840,4.96
168841,4.945
168842,4.935
168843,4.95
168844,4.945
168845,4.945
168846,4.945
168847,4.945
168848,4.94
168849,4.94
168850,4.935
168851,4.92
168852,4.925
168853,4.93
168854,4.95
168855,4.95
168856,4.945
168857,4.945
168858,4.94
168859,4.955
168860,4.95
168861,4.93
168862,4.93
168863,4.93
168864,4.93
168865,4.945
168866,4.965
168867,4.975
168868,4.975
168869,4.96
168870,4.945
168871,4.95
168872,4.96
168873,4.945
168874,4.94
168875,4.935
168876,4.945
168877,4.955
168878,4.98
168879,4.975
168880,4.955
168881,4.945
168882,4.93
168883,4.95
168884,4.975
168885,4.985
168886,5.025
168887,5.105
168888,5.195
168889,5.32
168890,5.455
168891,5.56
168892,5.62
168893,5.605
168894,5.575
168895,5.59
168896,5.665
168897,5.71
168898,5.715
168899,5.73
168900,5.755
168901,5.79
168902,5.845
168903,5.89
168904,5.92
168905,5.915
168906,5.89
168907,5.87
168908,5.815
168909,5.675
168910,5.515
168911,5.36
168912,5.245
168913,5.14
168914,5.025
168915,4.855
168916,4.71
168917,4.57
168918,4.51
168919,4.54
168920,4.615
168921,4.655
168922,4.65
168923,4.66
168924,4.685
168925,4.72
168926,4.74
168927,4.75
168928,4.755
168929,4.755
168930,4.775
168931,4.795
168932,4.835
168933,4.835
168934,4.815
168935,4.795
168936,4.79
168937,4.81
168938,4.83
168939,4.83
168940,4.795
168941,4.77
168942,4.78
168943,4.79
168944,4.815
168945,4.81
168946,4.8
168947,4.78
168948,4.775
168949,4.775
168950,4.79
168951,4.8
168952,4.785
168953,4.76
168954,4.75
168955,4.735
168956,4.75
168957,4.755
168958,4.75
168959,4.755
168960,4.75
168961,4.76
168962,4.76
168963,4.76
168964,4.765
168965,4.76
168966,4.745
168967,4.755
168968,4.775
168969,4.78
168970,4.765
168971,4.75
168972,4.75
168973,4.765
168974,4.79
168975,4.79
168976,4.775
168977,4.77
168978,4.76
168979,4.765
168980,4.765
168981,4.765
168982,4.745
168983,4.74
168984,4.77
168985,4.795
168986,4.815
168987,4.81
168988,4.79
168989,4.785
168990,4.795
168991,4.81
168992,4.82
168993,4.82
168994,4.8
168995,4.81
168996,4.825
168997,4.845
168998,4.855
168999,4.855
169000,4.86
169001,4.85
169002,4.86
169003,4.875
169004,4.89
169005,4.9
169006,4.895
169007,4.905
169008,4.91
169009,4.92
169010,4.93
169011,4.925
169012,4.915
169013,4.9
169014,4.91
169015,4.945
169016,4.98
169017,4.99
169018,4.96
169019,4.935
169020,4.94
169021,4.96
169022,4.98
169023,4.995
169024,4.98
169025,4.96
169026,4.97
169027,4.98
169028,5.015
169029,5.02
169030,5.01
169031,5.0
169032,5.005
169033,5.005
169034,5.015
169035,4.995
169036,4.985
169037,4.985
169038,4.975
169039,4.99
169040,4.99
169041,4.985
169042,4.985
169043,4.96
169044,4.96
169045,4.96
169046,4.965
169047,4.96
169048,4.965
169049,4.965
169050,4.975
169051,4.98
169052,4.965
169053,4.95
169054,4.935
169055,4.94
169056,4.945
169057,4.945
169058,4.94
169059,4.92
169060,4.925
169061,4.935
169062,4.955
169063,4.945
169064,4.94
169065,4.935
169066,4.92
169067,4.89
169068,4.885
169069,4.92
169070,4.925
169071,4.905
169072,4.89
169073,4.85
169074,4.85
169075,4.86
169076,4.875
169077,4.86
169078,4.855
169079,4.855
169080,4.875
169081,4.89
169082,4.875
169083,4.875
169084,4.855
169085,4.845
169086,4.835
169087,4.825
169088,4.825
169089,4.84
169090,4.855
169091,4.85
169092,4.85
169093,4.835
169094,4.835
169095,4.83
169096,4.825
169097,4.825
169098,4.845
169099,4.84
169100,4.87
169101,4.875
169102,4.86
169103,4.84
169104,4.845
169105,4.86
169106,4.86
169107,4.86
169108,4.85
169109,4.845
169110,4.865
169111,4.905
169112,4.905
169113,4.9
169114,4.88
169115,4.88
169116,4.895
169117,4.92
169118,4.91
169119,4.895
169120,4.895
169121,4.9
169122,4.91
169123,4.92
169124,4.94
169125,4.92
169126,4.91
169127,4.9
169128,4.91
169129,4.93
169130,4.935
169131,4.935
169132,4.92
169133,4.91
169134,4.92
169135,4.925
169136,4.925
169137,4.92
169138,4.92
169139,4.915
169140,4.92
169141,4.925
169142,4.925
169143,4.95
169144,4.935
169145,4.92
169146,4.92
169147,4.945
169148,4.955
169149,4.945
169150,4.935
169151,4.93
169152,4.915
169153,4.935
169154,4.95
169155,4.955
169156,4.955
169157,4.94
169158,4.93
169159,4.93
169160,4.94
169161,4.96
169162,4.94
169163,4.94
169164,4.96
169165,4.975
169166,4.97
169167,4.955
169168,4.935
169169,4.905
169170,4.93
169171,4.945
169172,4.97
169173,4.975
169174,4.955
169175,4.935
169176,4.945
169177,4.975
169178,4.99
169179,4.99
169180,4.965
169181,4.955
169182,4.945
169183,4.96
169184,4.965
169185,4.965
169186,4.96
169187,4.935
169188,4.945
169189,4.95
169190,4.96
169191,4.96
169192,4.955
169193,4.945
169194,4.95
169195,4.96
169196,4.97
169197,4.96
169198,4.965
169199,4.95
169200,4.965
169201,4.97
169202,4.98
169203,4.98
169204,4.975
169205,4.97
169206,4.99
169207,4.985
169208,4.975
169209,4.98
169210,4.975
169211,4.97
169212,4.995
169213,5.02
169214,5.035
169215,5.04
169216,5.035
169217,5.025
169218,5.045
169219,5.055
169220,5.08
169221,5.095
169222,5.095
169223,5.08
169224,5.115
169225,5.125
169226,5.155
169227,5.16
169228,5.155
169229,5.13
169230,5.145
169231,5.16
169232,5.195
169233,5.21
169234,5.21
169235,5.205
169236,5.19
169237,5.18
169238,5.155
169239,5.12
169240,5.08
169241,5.045
169242,5.005
169243,4.985
169244,4.945
169245,4.925
169246,4.905
169247,4.91
169248,4.915
169249,4.945
169250,4.96
169251,4.955
169252,4.945
169253,4.935
169254,4.945
169255,4.95
169256,4.955
169257,4.935
169258,4.95
169259,4.955
169260,4.95
169261,4.945
169262,4.95
169263,4.945
169264,4.945
169265,4.93
169266,4.94
169267,4.935
169268,4.935
169269,4.925
169270,4.915
169271,4.91
169272,4.905
169273,4.93
169274,4.94
169275,4.97
169276,4.965
169277,4.95
169278,4.94
169279,4.94
169280,4.945
169281,4.95
169282,4.935
169283,4.93
169284,4.925
169285,4.945
169286,4.965
169287,4.99
169288,5.045
169289,5.095
169290,5.21
169291,5.325
169292,5.485
169293,5.6
169294,5.655
169295,5.625
169296,5.6
169297,5.655
169298,5.71
169299,5.75
169300,5.78
169301,5.795
169302,5.815
169303,5.855
169304,5.905
169305,5.935
169306,5.905
169307,5.855
169308,5.765
169309,5.61
169310,5.445
169311,5.305
169312,5.165
169313,5.01
169314,4.855
169315,4.725
169316,4.625
169317,4.555
169318,4.56
169319,4.565
169320,4.61
169321,4.635
169322,4.66
169323,4.695
169324,4.715
169325,4.73
169326,4.76
169327,4.765
169328,4.785
169329,4.795
169330,4.775
169331,4.76
169332,4.76
169333,4.765
169334,4.77
169335,4.765
169336,4.76
169337,4.76
169338,4.785
169339,4.8
169340,4.775
169341,4.765
169342,4.74
169343,4.73
169344,4.74
169345,4.76
169346,4.765
169347,4.77
169348,4.76
169349,4.735
169350,4.735
169351,4.74
169352,4.74
169353,4.735
169354,4.735
169355,4.735
169356,4.73
169357,4.725
169358,4.74
169359,4.745
169360,4.75
169361,4.745
169362,4.745
169363,4.73
169364,4.74
169365,4.735
169366,4.73
169367,4.73
169368,4.745
169369,4.745
169370,4.76
169371,4.75
169372,4.74
169373,4.74
169374,4.75
169375,4.75
169376,4.75
169377,4.76
169378,4.755
169379,4.755
169380,4.755
169381,4.78
169382,4.78
169383,4.79
169384,4.775
169385,4.77
169386,4.78
169387,4.81
169388,4.82
169389,4.81
169390,4.79
169391,4.775
169392,4.795
169393,4.815
169394,4.82
169395,4.825
169396,4.83
169397,4.835
169398,4.855
169399,4.875
169400,4.875
169401,4.86
169402,4.85
169403,4.84
169404,4.87
169405,4.88
169406,4.895
169407,4.91
169408,4.895
169409,4.89
169410,4.895
169411,4.905
169412,4.925
169413,4.93
169414,4.935
169415,4.94
169416,4.94
169417,4.95
169418,4.955
169419,4.965
169420,4.975
169421,4.965
169422,4.965
169423,4.97
169424,4.98
169425,4.975
169426,4.975
169427,4.965
169428,4.97
169429,4.985
169430,4.99
169431,4.995
169432,4.975
169433,4.96
169434,4.95
169435,4.96
169436,4.955
169437,4.945
169438,4.955
169439,4.955
169440,4.955
169441,4.96
169442,4.97
169443,4.96
169444,4.965
169445,4.97
169446,4.97
169447,4.96
169448,4.965
169449,4.955
169450,4.95
169451,4.94
169452,4.945
169453,4.955
169454,4.975
169455,4.975
169456,4.95
169457,4.925
169458,4.935
169459,4.93
169460,4.93
169461,4.925
169462,4.9
169463,4.91
169464,4.91
169465,4.905
169466,4.9
169467,4.9
169468,4.885
169469,4.87
169470,4.85
169471,4.855
169472,4.86
169473,4.88
169474,4.885
169475,4.885
169476,4.88
169477,4.87
169478,4.87
169479,4.87
169480,4.87
169481,4.875
169482,4.85
169483,4.83
169484,4.835
169485,4.84
169486,4.84
169487,4.84
169488,4.855
169489,4.86
169490,4.865
169491,4.83
169492,4.81
169493,4.785
169494,4.775
169495,4.805
169496,4.83
169497,4.83
169498,4.83
169499,4.84
169500,4.88
169501,4.87
169502,4.88
169503,4.855
169504,4.84
169505,4.825
169506,4.84
169507,4.855
169508,4.87
169509,4.89
169510,4.89
169511,4.86
169512,4.855
169513,4.865
169514,4.865
169515,4.895
169516,4.87
169517,4.865
169518,4.88
169519,4.875
169520,4.895
169521,4.88
169522,4.875
169523,4.86
169524,4.875
169525,4.905
169526,4.94
169527,4.955
169528,4.955
169529,4.925
169530,4.905
169531,4.905
169532,4.905
169533,4.9
169534,4.89
169535,4.92
169536,4.94
169537,4.94
169538,4.945
169539,4.925
169540,4.935
169541,4.925
169542,4.91
169543,4.915
169544,4.925
169545,4.925
169546,4.92
169547,4.895
169548,4.885
169549,4.885
169550,4.905
169551,4.935
169552,4.96
169553,4.97
169554,4.955
169555,4.94
169556,4.92
169557,4.915
169558,4.92
169559,4.935
169560,4.955
169561,4.975
169562,4.975
169563,4.96
169564,4.945
169565,4.925
169566,4.92
169567,4.94
169568,4.965
169569,4.955
169570,4.955
169571,4.925
169572,4.935
169573,4.95
169574,4.965
169575,4.98
169576,4.97
169577,4.95
169578,4.945
169579,4.96
169580,4.97
169581,4.99
169582,4.985
169583,4.98
169584,4.995
169585,4.985
169586,4.98
169587,4.975
169588,4.955
169589,4.95
169590,4.955
169591,4.945
169592,4.95
169593,4.95
169594,4.95
169595,4.935
169596,4.96
169597,4.975
169598,4.99
169599,4.985
169600,5.0
169601,5.015
169602,5.025
169603,5.045
169604,5.055
169605,5.045
169606,5.04
169607,5.035
169608,5.04
169609,5.055
169610,5.085
169611,5.11
169612,5.125
169613,5.14
169614,5.13
169615,5.13
169616,5.155
169617,5.17
169618,5.195
169619,5.205
169620,5.22
169621,5.235
169622,5.245
169623,5.245
169624,5.225
169625,5.17
169626,5.125
169627,5.09
169628,5.06
169629,5.025
169630,4.995
169631,4.96
169632,4.945
169633,4.965
169634,4.97
169635,4.96
169636,4.955
169637,4.955
169638,4.98
169639,4.975
169640,4.975
169641,4.96
169642,4.945
169643,4.935
169644,4.945
169645,4.96
169646,4.98
169647,4.99
169648,4.995
169649,4.98
169650,4.985
169651,4.97
169652,4.95
169653,4.94
169654,4.945
169655,4.945
169656,4.965
169657,4.975
169658,4.98
169659,4.985
169660,4.985
169661,4.98
169662,4.99
169663,5.0
169664,5.025
169665,5.015
169666,5.005
169667,4.98
169668,4.985
169669,5.0
169670,5.02
169671,5.05
169672,5.11
169673,5.205
169674,5.35
169675,5.53
169676,5.69
169677,5.77
169678,5.745
169679,5.745
169680,5.785
169681,5.87
169682,5.9
169683,5.94
169684,5.965
169685,5.99
169686,6.045
169687,6.095
169688,6.13
169689,6.135
169690,6.04
169691,5.84
169692,5.62
169693,5.46
169694,5.31
169695,5.14
169696,4.945
169697,4.785
169698,4.665
169699,4.61
169700,4.635
169701,4.69
169702,4.7
169703,4.67
169704,4.685
169705,4.76
169706,4.835
169707,4.87
169708,4.86
169709,4.85
169710,4.85
169711,4.85
169712,4.85
169713,4.845
169714,4.84
169715,4.82
169716,4.825
169717,4.83
169718,4.865
169719,4.885
169720,4.88
169721,4.84
169722,4.81
169723,4.825
169724,4.825
169725,4.82
169726,4.81
169727,4.795
169728,4.795
169729,4.8
169730,4.795
169731,4.795
169732,4.795
169733,4.81
169734,4.82
169735,4.81
169736,4.8
169737,4.8
169738,4.81
169739,4.8
169740,4.805
169741,4.795
169742,4.795
169743,4.805
169744,4.8
169745,4.77
169746,4.785
169747,4.78
169748,4.795
169749,4.8
169750,4.815
169751,4.835
169752,4.835
169753,4.84
169754,4.85
169755,4.84
169756,4.84
169757,4.835
169758,4.845
169759,4.845
169760,4.85
169761,4.845
169762,4.85
169763,4.84
169764,4.845
169765,4.875
169766,4.875
169767,4.875
169768,4.87
169769,4.865
169770,4.875
169771,4.89
169772,4.9
169773,4.91
169774,4.9
169775,4.91
169776,4.92
169777,4.93
169778,4.95
169779,4.95
169780,4.945
169781,4.955
169782,4.98
169783,4.98
169784,4.99
169785,4.98
169786,4.98
169787,4.98
169788,4.985
169789,4.995
169790,5.035
169791,5.06
169792,5.05
169793,5.01
169794,5.01
169795,5.025
169796,5.07
169797,5.075
169798,5.06
169799,5.035
169800,5.04
169801,5.04
169802,5.055
169803,5.08
169804,5.085
169805,5.075
169806,5.08
169807,5.08
169808,5.085
169809,5.08
169810,5.07
169811,5.04
169812,5.055
169813,5.07
169814,5.075
169815,5.07
169816,5.06
169817,5.06
169818,5.06
169819,5.06
169820,5.055
169821,5.045
169822,5.055
169823,5.055
169824,5.045
169825,5.045
169826,5.04
169827,5.025
169828,5.02
169829,5.02
169830,5.035
169831,5.04
169832,5.04
169833,5.025
169834,5.03
169835,5.015
169836,5.015
169837,5.01
169838,5.02
169839,4.995
169840,4.99
169841,5.01
169842,5.025
169843,5.02
169844,5.01
169845,4.99
169846,4.975
169847,4.96
169848,4.96
169849,4.975
169850,4.98
169851,4.98
169852,4.95
169853,4.9
169854,4.915
169855,4.95
169856,4.97
169857,4.965
169858,4.955
169859,4.93
169860,4.925
169861,4.925
169862,4.92
169863,4.91
169864,4.925
169865,4.94
169866,4.97
169867,4.955
169868,4.95
169869,4.93
169870,4.915
169871,4.925
169872,4.93
169873,4.935
169874,4.95
169875,4.945
169876,4.955
169877,4.95
169878,4.94
169879,4.955
169880,4.96
169881,4.96
169882,4.95
169883,4.93
169884,4.95
169885,4.955
169886,4.96
169887,4.96
169888,4.955
169889,4.94
169890,4.955
169891,4.96
169892,4.99
169893,4.99
169894,4.99
169895,4.95
169896,4.96
169897,4.98
169898,4.995
169899,5.015
169900,5.005
169901,4.97
169902,4.97
169903,4.97
169904,4.99
169905,5.02
169906,5.005
169907,4.995
169908,4.995
169909,5.015
169910,5.035
169911,5.02
169912,5.005
169913,4.985
169914,5.005
169915,5.025
169916,5.04
169917,5.02
169918,5.02
169919,5.005
169920,4.995
169921,5.025
169922,5.03
169923,5.03
169924,5.015
169925,5.005
169926,4.995
169927,5.015
169928,5.01
169929,5.015
169930,4.995
169931,4.975
169932,5.0
169933,5.02
169934,5.04
169935,5.05
169936,5.05
169937,5.035
169938,5.025
169939,5.04
169940,5.03
169941,5.03
169942,5.015
169943,5.01
169944,5.015
169945,5.03
169946,5.035
169947,5.02
169948,5.025
169949,5.015
169950,5.025
169951,5.02
169952,5.03
169953,5.03
169954,5.02
169955,5.01
169956,5.015
169957,5.015
169958,5.01
169959,5.02
169960,5.035
169961,5.04
169962,5.035
169963,5.045
169964,5.05
169965,5.085
169966,5.095
169967,5.085
169968,5.08
169969,5.065
169970,5.09
169971,5.1
169972,5.12
169973,5.13
169974,5.145
169975,5.165
169976,5.18
169977,5.185
169978,5.205
169979,5.215
169980,5.23
169981,5.23
169982,5.26
169983,5.275
169984,5.285
169985,5.28
169986,5.29
169987,5.28
169988,5.26
169989,5.225
169990,5.175
169991,5.13
169992,5.08
169993,5.035
169994,5.01
169995,4.99
169996,4.97
169997,4.975
169998,4.99
169999,4.985
170000,4.99
170001,4.99
170002,5.01
170003,5.015
170004,5.01
170005,4.985
170006,5.0
170007,5.005
170008,5.01
170009,5.01
170010,5.015
170011,5.015
170012,5.02
170013,5.0
170014,4.995
170015,4.98
170016,4.995
170017,5.01
170018,5.015
170019,5.02
170020,5.005
170021,4.99
170022,4.985
170023,5.005
170024,5.015
170025,5.015
170026,5.01
170027,4.99
170028,5.005
170029,5.0
170030,5.0
170031,5.01
170032,5.035
170033,5.095
170034,5.195
170035,5.35
170036,5.535
170037,5.68
170038,5.735
170039,5.69
170040,5.68
170041,5.75
170042,5.825
170043,5.86
170044,5.86
170045,5.85
170046,5.87
170047,5.95
170048,6.005
170049,6.0
170050,5.97
170051,5.87
170052,5.74
170053,5.59
170054,5.45
170055,5.32
170056,5.195
170057,5.025
170058,4.835
170059,4.69
170060,4.605
170061,4.625
170062,4.665
170063,4.705
170064,4.715
170065,4.73
170066,4.78
170067,4.83
170068,4.845
170069,4.845
170070,4.86
170071,4.865
170072,4.865
170073,4.875
170074,4.87
170075,4.86
170076,4.855
170077,4.86
170078,4.86
170079,4.86
170080,4.85
170081,4.825
170082,4.82
170083,4.81
170084,4.82
170085,4.82
170086,4.805
170087,4.82
170088,4.83
170089,4.84
170090,4.845
170091,4.835
170092,4.82
170093,4.805
170094,4.805
170095,4.81
170096,4.805
170097,4.815
170098,4.82
170099,4.815
170100,4.83
170101,4.825
170102,4.82
170103,4.835
170104,4.825
170105,4.815
170106,4.825
170107,4.82
170108,4.825
170109,4.825
170110,4.845
170111,4.825
170112,4.815
170113,4.82
170114,4.835
170115,4.835
170116,4.83
170117,4.815
170118,4.835
170119,4.825
170120,4.83
170121,4.84
170122,4.855
170123,4.865
170124,4.89
170125,4.89
170126,4.895
170127,4.89
170128,4.9
170129,4.9
170130,4.915
170131,4.91
170132,4.925
170133,4.915
170134,4.915
170135,4.915
170136,4.935
170137,4.96
170138,4.975
170139,4.975
170140,4.96
170141,4.96
170142,4.96
170143,4.975
170144,4.995
170145,5.005
170146,5.005
170147,4.975
170148,4.985
170149,5.025
170150,5.06
170151,5.07
170152,5.03
170153,5.01
170154,5.01
170155,5.04
170156,5.06
170157,5.06
170158,5.04
170159,5.04
170160,5.04
170161,5.05
170162,5.055
170163,5.055
170164,5.055
170165,5.03
170166,5.045
170167,5.04
170168,5.045
170169,5.065
170170,5.055
170171,5.055
170172,5.045
170173,5.055
170174,5.06
170175,5.065
170176,5.045
170177,5.04
170178,5.035
170179,5.035
170180,5.04
170181,5.035
170182,5.035
170183,5.02
170184,5.02
170185,5.015
170186,5.015
170187,5.01
170188,5.0
170189,5.0
170190,5.02
170191,5.015
170192,5.01
170193,5.01
170194,4.99
170195,4.975
170196,4.975
170197,4.985
170198,4.975
170199,4.985
170200,4.97
170201,4.945
170202,4.93
170203,4.93
170204,4.94
170205,4.945
170206,4.94
170207,4.92
170208,4.915
170209,4.915
170210,4.915
170211,4.92
170212,4.91
170213,4.885
170214,4.88
170215,4.885
170216,4.895
170217,4.875
170218,4.875
170219,4.885
170220,4.885
170221,4.88
170222,4.875
170223,4.875
170224,4.875
170225,4.875
170226,4.865
170227,4.855
170228,4.865
170229,4.88
170230,4.9
170231,4.875
170232,4.875
170233,4.87
170234,4.88
170235,4.88
170236,4.89
170237,4.885
170238,4.875
170239,4.89
170240,4.895
170241,4.91
170242,4.91
170243,4.895
170244,4.9
170245,4.91
170246,4.915
170247,4.91
170248,4.89
170249,4.89
170250,4.885
170251,4.885
170252,4.89
170253,4.915
170254,4.95
170255,4.95
170256,4.965
170257,4.98
170258,4.955
170259,4.935
170260,4.935
170261,4.92
170262,4.92
170263,4.945
170264,4.95
170265,4.95
170266,4.945
170267,4.945
170268,4.95
170269,4.95
170270,4.96
170271,4.955
170272,4.96
170273,4.955
170274,4.97
170275,4.965
170276,4.96
170277,4.95
170278,4.955
170279,4.935
170280,4.95
170281,4.96
170282,4.965
170283,4.95
170284,4.94
170285,4.925
170286,4.94
170287,4.945
170288,4.94
170289,4.955
170290,4.95
170291,4.945
170292,4.945
170293,4.97
170294,4.99
170295,4.99
170296,4.97
170297,4.965
170298,4.96
170299,4.965
170300,4.97
170301,4.975
170302,4.97
170303,4.965
170304,4.955
170305,4.965
170306,4.99
170307,4.995
170308,4.985
170309,4.96
170310,4.975
170311,4.97
170312,4.98
170313,4.965
170314,4.955
170315,4.95
170316,4.965
170317,4.97
170318,4.98
170319,4.965
170320,4.955
170321,4.94
170322,4.95
170323,4.98
170324,5.01
170325,5.015
170326,5.0
170327,4.96
170328,4.945
170329,4.945
170330,4.96
170331,5.0
170332,5.015
170333,5.01
170334,5.005
170335,5.01
170336,5.035
170337,5.05
170338,5.055
170339,5.025
170340,5.06
170341,5.065
170342,5.08
170343,5.1
170344,5.1
170345,5.1
170346,5.13
170347,5.145
170348,5.18
170349,5.185
170350,5.17
170351,5.165
170352,5.17
170353,5.2
170354,5.225
170355,5.225
170356,5.23
170357,5.22
170358,5.215
170359,5.18
170360,5.145
170361,5.1
170362,5.055
170363,5.01
170364,4.99
170365,4.96
170366,4.945
170367,4.93
170368,4.925
170369,4.92
170370,4.93
170371,4.945
170372,4.95
170373,4.945
170374,4.925
170375,4.91
170376,4.915
170377,4.93
170378,4.94
170379,4.94
170380,4.955
170381,4.93
170382,4.95
170383,4.955
170384,4.95
170385,4.935
170386,4.93
170387,4.935
170388,4.96
170389,4.955
170390,4.96
170391,4.955
170392,4.945
170393,4.93
170394,4.925
170395,4.93
170396,4.94
170397,4.945
170398,4.95
170399,4.95
170400,4.94
170401,4.935
170402,4.93
170403,4.935
170404,4.94
170405,4.94
170406,4.945
170407,4.985
170408,5.055
170409,5.13
170410,5.235
170411,5.335
170412,5.485
170413,5.605
170414,5.68
170415,5.69
170416,5.695
170417,5.74
170418,5.795
170419,5.83
170420,5.855
170421,5.91
170422,5.935
170423,5.945
170424,5.98
170425,6.045
170426,6.045
170427,6.04
170428,6.0
170429,5.9
170430,5.75
170431,5.6
170432,5.45
170433,5.295
170434,5.13
170435,4.955
170436,4.775
170437,4.64
170438,4.55
170439,4.525
170440,4.555
170441,4.59
170442,4.63
170443,4.645
170444,4.655
170445,4.67
170446,4.695
170447,4.725
170448,4.755
170449,4.77
170450,4.765
170451,4.765
170452,4.73
170453,4.735
